2025-04-24 19:14:19,886 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2025-04-24 19:55:13,323 [nioEventLoopGroup-4-3] ERROR o.t.s.t.mqtt.MqttTransportHandler - [e01df57d-0ee7-45ea-a448-c58fcbc6a49d] Message decoding failed: Illegal BIT 2 or 1 in fixed header of PUBACK message, must be 0, found 3
2025-04-24 19:55:13,329 [nioEventLoopGroup-4-4] ERROR o.t.s.t.mqtt.MqttTransportHandler - [c5520b7c-6874-4ab7-98b6-31eba9e8095b] Message decoding failed: Illegal BIT 2 or 1 in fixed header of PUBACK message, must be 0, found 3
2025-04-24 19:55:13,334 [nioEventLoopGroup-4-5] ERROR o.t.s.t.mqtt.MqttTransportHandler - [56c06d30-d747-454a-907c-fd54e5b187ac] Message decoding failed: Illegal BIT 2 or 1 in fixed header of PUBACK message, must be 0, found 3
2025-04-24 19:55:13,338 [nioEventLoopGroup-4-6] ERROR o.t.s.t.mqtt.MqttTransportHandler - [d93076ba-dc9c-4117-87e0-fb5e8a646cef] Message decoding failed: Illegal BIT 2 or 1 in fixed header of PUBACK message, must be 0, found 3
2025-04-24 19:55:13,621 [nioEventLoopGroup-4-7] ERROR o.t.s.t.mqtt.MqttTransportHandler - [b802719f-5e1d-4403-93d3-abcb165d83b2] Message decoding failed: Illegal BIT 2 or 1 in fixed header of PUBACK message, must be 0, found 3
2025-04-24 19:55:13,623 [nioEventLoopGroup-4-8] ERROR o.t.s.t.mqtt.MqttTransportHandler - [0e249534-896b-4b22-862c-f19a9e5eecf8] Message decoding failed: Illegal BIT 2 or 1 in fixed header of PUBACK message, must be 0, found 3
2025-04-24 19:55:13,626 [nioEventLoopGroup-4-9] ERROR o.t.s.t.mqtt.MqttTransportHandler - [3036d3a8-287d-477f-b55b-0b712443e521] Message decoding failed: Illegal BIT 2 or 1 in fixed header of PUBACK message, must be 0, found 3
2025-04-24 19:55:13,630 [nioEventLoopGroup-4-10] ERROR o.t.s.t.mqtt.MqttTransportHandler - [7612a2a0-cf83-43e3-8ce4-bdcd17b61176] Message decoding failed: Illegal BIT 2 or 1 in fixed header of PUBACK message, must be 0, found 3
2025-04-24 19:55:13,636 [nioEventLoopGroup-4-11] ERROR o.t.s.t.mqtt.MqttTransportHandler - [00e01f11-035c-40eb-a0de-262e39fbbece] Message decoding failed: Illegal BIT 2 or 1 in fixed header of PUBACK message, must be 0, found 3
2025-04-24 19:55:13,640 [nioEventLoopGroup-4-12] ERROR o.t.s.t.mqtt.MqttTransportHandler - [4f1a479f-e8e4-429d-8ce7-a3020b19db89] Message decoding failed: Illegal BIT 2 or 1 in fixed header of PUBACK message, must be 0, found 3
2025-04-24 19:55:13,648 [nioEventLoopGroup-4-1] ERROR o.t.s.t.mqtt.MqttTransportHandler - [7d8fda19-d957-41a2-aaaf-af766bcb9610] Message decoding failed: Illegal BIT 2 or 1 in fixed header of PUBACK message, must be 0, found 3
2025-04-24 19:55:13,654 [nioEventLoopGroup-4-2] ERROR o.t.s.t.mqtt.MqttTransportHandler - [87c16df2-bbf8-4429-b31d-3ddfde26216f] Message decoding failed: Illegal BIT 2 or 1 in fixed header of PUBACK message, must be 0, found 3
2025-04-24 19:55:13,658 [nioEventLoopGroup-4-3] ERROR o.t.s.t.mqtt.MqttTransportHandler - [41a31ded-b09c-4a91-bbd8-ee0083aeb6f8] Message decoding failed: Illegal BIT 2 or 1 in fixed header of PUBACK message, must be 0, found 3
2025-04-24 19:55:13,661 [nioEventLoopGroup-4-4] ERROR o.t.s.t.mqtt.MqttTransportHandler - [aa09b9c4-2d9a-4fb3-9b67-1c14705e88e8] Message decoding failed: Illegal BIT 2 or 1 in fixed header of PUBACK message, must be 0, found 3
2025-04-24 19:55:16,100 [http-nio-0.0.0.0-9090-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-04-24 19:55:16,100 [http-nio-0.0.0.0-9090-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-04-24 19:55:16,107 [http-nio-0.0.0.0-9090-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 6 ms
2025-04-24 19:55:16,763 [http-nio-0.0.0.0-9090-exec-1] INFO  o.t.s.c.plugin.TbWebSocketHandler - [4f31c250-2140-11f0-9fec-6f92d7252442][4fad0cd0-2140-11f0-9fec-6f92d7252442][1820e303-b81c-4a3e-9c87-b7a9ce9a89cc][bb7e018a-2b7b-a785-f3c3-2a08b65a94bf] Session established from address: /172.27.0.1:42934
2025-04-24 19:55:20,037 [TB-Scheduling-2] INFO  o.t.s.s.s.DefaultTbEntityDataSubscriptionService - Stats: regularQueryInvocationCnt = [7], regularQueryInvocationTime = [63], dynamicQueryCnt = [0] dynamicQueryInvocationCnt = [0], dynamicQueryInvocationTime = [0], alarmQueryInvocationCnt = [0], alarmQueryInvocationTime = [0]
2025-04-24 19:55:59,991 [TB-Scheduling-2] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - Total timing statistics below:
2025-04-24 19:55:59,993 [TB-Scheduling-2] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4f31c250-2140-11f0-9fec-6f92d7252442]: calls: 49, failures: 0, exec time: 7186 
2025-04-24 19:55:59,994 [TB-Scheduling-2] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4f31c250-2140-11f0-9fec-6f92d7252442] Top 3 methods by timing:
2025-04-24 19:55:59,995 [TB-Scheduling-2] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4f31c250-2140-11f0-9fec-6f92d7252442]: method: JpaAbstractDao.findById(..), calls: 33, failures: 0, exec time: 2671
2025-04-24 19:55:59,996 [TB-Scheduling-2] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4f31c250-2140-11f0-9fec-6f92d7252442]: method: JpaRelationDao.findAllByFrom(..), calls: 3, failures: 0, exec time: 2085
2025-04-24 19:55:59,996 [TB-Scheduling-2] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4f31c250-2140-11f0-9fec-6f92d7252442]: method: JpaCalculatedFieldLinkDao.findAllByTenantId(..), calls: 1, failures: 0, exec time: 1024
2025-04-24 19:56:00,033 [TB-Scheduling-4] INFO  o.t.s.c.t.s.DefaultTransportService - Transport Stats: openConnections [0]
2025-04-24 19:56:00,039 [TB-Scheduling-3] INFO  o.t.s.s.queue.TbCoreConsumerStats - Core Stats: totalMsgs = [1] sessionEvents = [0] getAttr = [0] subToAttr = [0] subToRpc = [0] toDevRpc = [0] subInfo = [0] claimDevice = [0] deviceState = [0] subMsgs = [0] deviceConnect = [0] deviceActivity = [0] deviceDisconnect = [0] deviceInactivity = [0] deviceInactivityTimeoutUpdate = [0] coreNfOther = [1] coreNfCompLfcl = [0] coreNfDevRpcRsp = [0] coreNfNfRlProc = [0] coreNfQueueUpd = [0] coreNfQueueDel = [0] coreNfSubSvc = [0] coreNfSubMgr = [0] coreNfVCRsp = [0] 
2025-04-24 19:56:00,040 [TB-Scheduling-1] INFO  o.t.s.s.queue.EdgeConsumerStats - Edge Stats: totalMsgs = [14] edgeNfs = [14] coreNfEdgeHPUpd = [0] coreNfEdgeUpd = [0] coreNfEdgeSyncReq = [0] coreNfEdgeSyncResp = [0] coreNfEdgeCompLfcl = [0] 
2025-04-24 19:56:09,895 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS] queueSize [0] totalAdded [7] totalSaved [7] totalFailed [0]
2025-04-24 19:56:09,943 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS Latest] queueSize [0] totalAdded [7] totalSaved [7] totalFailed [0]
2025-04-24 19:56:59,895 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS] queueSize [0] totalAdded [4] totalSaved [4] totalFailed [0]
2025-04-24 19:56:59,943 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS Latest] queueSize [0] totalAdded [4] totalSaved [4] totalFailed [0]
2025-04-24 19:57:00,034 [TB-Scheduling-4] INFO  o.t.s.c.t.s.DefaultTransportService - Transport Stats: openConnections [0]
2025-04-24 19:57:09,895 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS] queueSize [0] totalAdded [7] totalSaved [7] totalFailed [0]
2025-04-24 19:57:09,943 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS Latest] queueSize [0] totalAdded [7] totalSaved [7] totalFailed [0]
2025-04-24 19:57:59,895 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS] queueSize [0] totalAdded [4] totalSaved [4] totalFailed [0]
2025-04-24 19:57:59,943 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS Latest] queueSize [0] totalAdded [4] totalSaved [4] totalFailed [0]
2025-04-24 19:58:00,034 [TB-Scheduling-1] INFO  o.t.s.c.t.s.DefaultTransportService - Transport Stats: openConnections [0]
2025-04-24 19:58:09,895 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS] queueSize [0] totalAdded [7] totalSaved [7] totalFailed [0]
2025-04-24 19:58:09,943 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS Latest] queueSize [0] totalAdded [7] totalSaved [7] totalFailed [0]
2025-04-24 19:58:56,149 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2025-04-24 19:58:56,369 [main] INFO  o.t.s.ThingsboardServerApplication - Starting ThingsboardServerApplication v4.0.0 using Java 17.0.14 with PID 21 (/usr/share/thingsboard/bin/thingsboard.jar started by thingsboard in /)
2025-04-24 19:58:56,371 [main] INFO  o.t.s.ThingsboardServerApplication - No active profile set, falling back to 1 default profile: "default"
2025-04-24 19:58:57,369 [main] WARN  o.s.c.a.AnnotationTypeMapping - Support for convention-based annotation attribute overrides is deprecated and will be removed in Spring Framework 6.2. Please annotate the following attributes in @org.thingsboard.server.config.annotations.ApiOperation with appropriate @AliasFor declarations: [hidden, requestBody, responses]
2025-04-24 19:59:04,676 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2025-04-24 19:59:04,677 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in LAZY mode.
2025-04-24 19:59:05,406 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 695 ms. Found 1 JPA repository interface.
2025-04-24 19:59:05,412 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2025-04-24 19:59:05,412 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in LAZY mode.
2025-04-24 19:59:05,503 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 90 ms. Found 7 JPA repository interfaces.
2025-04-24 19:59:05,506 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2025-04-24 19:59:05,507 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in LAZY mode.
2025-04-24 19:59:05,533 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 25 ms. Found 1 JPA repository interface.
2025-04-24 19:59:05,534 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2025-04-24 19:59:05,535 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in LAZY mode.
2025-04-24 19:59:06,062 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 526 ms. Found 55 JPA repository interfaces.
2025-04-24 19:59:08,033 [main] INFO  o.s.i.c.DefaultConfiguringBeanFactoryPostProcessor - No bean named 'errorChannel' has been explicitly defined. Therefore, a default PublishSubscribeChannel will be created.
2025-04-24 19:59:08,095 [main] INFO  o.s.i.c.DefaultConfiguringBeanFactoryPostProcessor - No bean named 'integrationHeaderChannelRegistry' has been explicitly defined. Therefore, a default DefaultHeaderChannelRegistry will be created.
2025-04-24 19:59:10,072 [main] INFO  o.t.s.q.d.DefaultTbServiceInfoProvider - Current Service ID: 9f4b5d1e5543
2025-04-24 19:59:12,822 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2025-04-24 19:59:13,175 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.4.10.Final
2025-04-24 19:59:13,308 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2025-04-24 19:59:13,644 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-04-24 19:59:13,802 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@3a1d3fed
2025-04-24 19:59:13,806 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-04-24 19:59:14,903 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2025-04-24 19:59:19,154 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2025-04-24 19:59:19,176 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-04-24 19:59:22,859 [main] INFO  o.s.d.j.r.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
2025-04-24 19:59:26,615 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 9090 (http)
2025-04-24 19:59:26,657 [main] INFO  o.a.coyote.http11.Http11NioProtocol - The ["http-nio-0.0.0.0-9090"] connector has been configured to support HTTP upgrade to [h2c]
2025-04-24 19:59:26,658 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-0.0.0.0-9090"]
2025-04-24 19:59:26,666 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2025-04-24 19:59:26,667 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.39]
2025-04-24 19:59:26,854 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-04-24 19:59:26,855 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 30269 ms
2025-04-24 19:59:27,666 [main] INFO  o.t.s.d.a.CachedAttributesService - Going to use directExecutor for the local cache type caffeine
2025-04-24 19:59:29,863 [main] INFO  o.t.s.s.a.DefaultTbApiUsageStateService - Starting api usage service.
2025-04-24 19:59:29,881 [main] INFO  o.t.s.s.a.DefaultTbApiUsageStateService - Started api usage service.
2025-04-24 19:59:31,952 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: zookeeper.version=3.9.2-e454e8c7283100c7caec6dcae2bc82aaecb63023, built on 2024-02-12 20:59 UTC
2025-04-24 19:59:31,953 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: host.name=9f4b5d1e5543
2025-04-24 19:59:31,953 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: java.version=17.0.14
2025-04-24 19:59:31,953 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: java.vendor=Debian
2025-04-24 19:59:31,953 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: java.home=/usr/lib/jvm/java-17-openjdk-amd64
2025-04-24 19:59:31,953 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: java.class.path=/usr/share/thingsboard/bin/thingsboard.jar
2025-04-24 19:59:31,953 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: java.library.path=/usr/java/packages/lib:/usr/lib/x86_64-linux-gnu/jni:/lib/x86_64-linux-gnu:/usr/lib/x86_64-linux-gnu:/usr/lib/jni:/lib:/usr/lib
2025-04-24 19:59:31,953 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: java.io.tmpdir=/tmp
2025-04-24 19:59:31,953 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: java.compiler=<NA>
2025-04-24 19:59:31,953 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: os.name=Linux
2025-04-24 19:59:31,953 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: os.arch=amd64
2025-04-24 19:59:31,953 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: os.version=6.8.0-57-generic
2025-04-24 19:59:31,953 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: user.name=thingsboard
2025-04-24 19:59:31,953 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: user.home=/home/thingsboard
2025-04-24 19:59:31,954 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: user.dir=/
2025-04-24 19:59:31,954 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: os.memory.free=161MB
2025-04-24 19:59:31,954 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: os.memory.max=1956MB
2025-04-24 19:59:31,954 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: os.memory.total=573MB
2025-04-24 19:59:32,353 [main] INFO  d.n.internal.NashornDetection - Delight-nashorn-sandbox detected that JDK Nashorn is absent and standalone Nashorn is present, and will use Standalone Nashorn
2025-04-24 19:59:36,144 [main] INFO  o.t.s.t.h.config.PayloadSizeFilter - Initialized payload size filter with configuration: /api/image*/**=52428800;/api/resource/**=52428800;/api/**=16777216
2025-04-24 19:59:36,274 [main] INFO  o.t.s.t.h.config.PayloadSizeFilter - Initialized payload size filter with configuration: /api/v1/*/rpc/**=65536;/api/v1/**=52428800
2025-04-24 19:59:36,999 [main] INFO  o.t.s.s.edge.rpc.EdgeGrpcService - Initializing Edge RPC service!
2025-04-24 19:59:37,611 [main] INFO  o.t.s.s.edge.rpc.EdgeGrpcService - Going to start Edge RPC server using port: 7070
2025-04-24 19:59:37,756 [main] INFO  o.t.s.s.edge.rpc.EdgeGrpcService - Edge RPC service initialized!
2025-04-24 19:59:39,676 [main] INFO  o.t.s.c.t.c.ssl.SslCredentialsConfig - LWM2M Server DTLS Credentials: Skipping initialization of disabled SSL credentials.
2025-04-24 19:59:39,685 [main] INFO  o.t.s.c.t.c.ssl.SslCredentialsConfig - LWM2M Trust Credentials: Skipping initialization of disabled SSL credentials.
2025-04-24 19:59:39,703 [main] INFO  o.t.s.c.t.c.ssl.SslCredentialsConfig - LWM2M Bootstrap DTLS Credentials: Skipping initialization of disabled SSL credentials.
2025-04-24 19:59:40,263 [main] INFO  o.t.s.a.service.DefaultActorService - Initializing actor system.
2025-04-24 19:59:40,278 [main] INFO  o.t.s.a.service.DefaultActorService - Actor system initialized.
2025-04-24 19:59:41,048 [main] INFO  o.t.s.c.SystemInfoController - System build info: {"version":"4.0.0","artifact":"application","name":"ThingsBoard Server Application","type":"CE"}
2025-04-24 19:59:41,087 [main] INFO  o.t.s.c.adaptor.JsonConverterConfig - JSON max string value length = 0
2025-04-24 19:59:41,087 [main] INFO  o.t.s.c.adaptor.JsonConverterConfig - JSON type cast enabled = true
2025-04-24 19:59:41,254 [main] INFO  o.t.s.t.mqtt.MqttTransportService - Setting resource leak detector level to DISABLED
2025-04-24 19:59:41,255 [main] INFO  o.t.s.t.mqtt.MqttTransportService - Starting MQTT transport...
2025-04-24 19:59:41,356 [main] INFO  o.t.s.t.mqtt.MqttTransportService - Mqtt transport started!
2025-04-24 19:59:41,492 [main] INFO  o.e.c.elements.config.Configuration - defaults added COAP.
2025-04-24 19:59:41,537 [main] INFO  o.e.c.elements.config.Configuration - defaults added UDP.
2025-04-24 19:59:41,541 [main] INFO  o.e.c.c.network.RandomTokenGenerator - using tokens of 8 bytes in length
2025-04-24 19:59:41,624 [main] INFO  org.eclipse.californium.ban - Started.
2025-04-24 19:59:41,628 [main] INFO  o.e.c.core.network.CoapEndpoint - coap CoapEndpoint uses udp context
2025-04-24 19:59:41,657 [main] INFO  o.e.c.elements.config.Configuration - defaults added SYS.
2025-04-24 19:59:41,658 [main] INFO  o.e.c.c.network.stack.BlockwiseLayer - coap BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=1024, BLOCKWISE_STATUS_LIFETIME=300000, MAX_RESOURCE_BODY_SIZE=268435456, BLOCKWISE_STRICT_BLOCK2_OPTION=true
2025-04-24 19:59:41,684 [main] INFO  o.e.californium.core.CoapServer - Starting server
2025-04-24 19:59:41,702 [main] INFO  o.e.c.elements.UDPConnector - UDPConnector starts up 1 sender threads and 1 receiver threads
2025-04-24 19:59:41,706 [main] INFO  o.e.c.elements.UDPConnector - UDPConnector listening on /[0:0:0:0:0:0:0:0]:5683, recv buf = 106496, send buf = 106496, recv packet size = 2048
2025-04-24 19:59:41,707 [main] INFO  o.e.c.core.network.CoapEndpoint - coap Started endpoint at coap://[0:0:0:0:0:0:0:0]:5683
2025-04-24 19:59:41,715 [main] INFO  o.t.s.t.coap.CoapTransportService - Starting CoAP transport...
2025-04-24 19:59:41,723 [main] INFO  o.t.s.t.coap.CoapTransportService - CoAP transport started!
2025-04-24 19:59:42,047 [main] INFO  o.t.s.t.l.b.LwM2MTransportBootstrapService - Starting LwM2M transport bootstrap server...
2025-04-24 19:59:42,071 [main] INFO  o.e.c.elements.util.JceProviderUtil - JCE default setup
